Term in CSV|Other Term in CSV|Percentage Match
valrepen|talrepen|87.5
scheppen|schepen|87.5
scheppen|schoppen|87.5
vlaggen|Vlaggen|85.71428571428572
vlaggen|Plaggen|85.71428571428572
vleten|vletten|85.71428571428572
inkels|winkels|85.71428571428572
inkels|Winkels|85.71428571428572
wekkers|dekkers|85.71428571428572
blokken|klokken|85.71428571428572
blokken|blikken|85.71428571428572
blokken|bokken|85.71428571428572
schootblokken|schrooiblokken|85.71428571428572
betingen|Metingen|87.5
talrepen|valrepen|87.5
stengen|stenen|85.71428571428572
stengen|stegen|85.71428571428572
stengen|strengen|87.5
mastkloten|mastsloten|90.0
gordingsen|gordingen|90.0
kardelen|karbelen|87.5
kardelen|kardelens|88.88888888888889
kardelen|karvelen|87.5
blinden (2)|blinden (1)|90.9090909090909
druilen|druiven|85.71428571428572
plechten|vlechten|87.5
herften|heften|85.71428571428572
schanzen|schansen|87.5
vollingen|vullingen|88.88888888888889
fietsen|fitsen|85.71428571428572
wielonderdelen|bijlonderdelen|85.71428571428572
transportmiddelen|Transportmiddelen|94.11764705882352
dienstvoertuigen|dienstvaartuigen|87.5
balanten|balansen|87.5
botters|kotters|85.71428571428572
dienstvaartuigen|dienstvoertuigen|87.5
bokken|blokken|85.71428571428572
brikken|brinken|85.71428571428572
brikken|blikken|85.71428571428572
brikken|prikken|85.71428571428572
karvelen|karbelen|87.5
karvelen|kardelen|87.5
kotters|botters|85.71428571428572
loggers|leggers|85.71428571428572
loggers|liggers|85.71428571428572
sloepen|stoepen|85.71428571428572
vaarttuigen|vaartuigen|90.9090909090909
visserschepen|Vissersschepen|85.71428571428572
vletten|vleten|85.71428571428572
vletten|vlotten|85.71428571428572
vlotten|vletten|85.71428571428572
tabernakel|Tabernakel|90.0
kruiswegstatie|Kruiswegstatie|92.85714285714286
kruiswegstatie|kruiswegstaties|93.33333333333333
pelgrimsteken|Pelgrimsteken|92.3076923076923
pelgrimsteken|Pelgrimstekens|85.71428571428572
heiligdom|Heiligdom|88.88888888888889
gedenktekens|Gedenktekens|91.66666666666666
professiekroon|processietroon|85.71428571428572
collectezak|Collectezak|90.9090909090909
processietroon|professiekroon|85.71428571428572
sacramentshuis|sacramentshuisje|87.5
sacramentshuis|sacramentsnis|85.71428571428572
processiekruis|professiekruis|92.85714285714286
professiekruis|processiekruis|92.85714285714286
doopvont|doopvond|87.5
hoogaltaar|Hoogaltaar|90.0
vaandel|vaandels|87.5
kruisnagel|kruidnagel|90.0
borstbeeld|Borstbeeld|90.0
kruisbeeld|Kruisbeeld|90.0
heiligenbeeld|Heiligenbeeld|92.3076923076923
standbeeld|Standbeeld|90.0
beeldengroep|Beeldengroep|91.66666666666666
psalmbord|Psalmbord|88.88888888888889
formulierenbord|formulierenboek|86.66666666666667
rouwbord|Rouwbord|87.5
tiengebodenbord|Tiengebodenbord|93.33333333333333
wapenbord|Wapenbord|88.88888888888889
formulierenboek|formulierenbord|86.66666666666667
gedenkboek|Gedenkboek|90.0
gedenkboek|gedenkdoek|90.0
kroniek|Kroniek|85.71428571428572
bidprentje|bidprentjes|90.9090909090909
heiligenprent|heiligenprentje|86.66666666666667
ornamentprent|ornamentprenten|86.66666666666667
heiligenprentje|heiligenprent|86.66666666666667
amuletten|Amuletten|88.88888888888889
medaille|medaillen|88.88888888888889
gildepenning|gildepenningen|85.71428571428572
bakenloden|lakenloden|90.0
daalders|haalders|87.5
penningen|Penningen|88.88888888888889
rekenpenningen|Rekenpenningen|92.85714285714286
staters|stoters|85.71428571428572
gildepenningen|gildepenning|85.71428571428572
bikkels|sikkels|85.71428571428572
dobbelstenen|Dobbelstenen|91.66666666666666
glissen|Glissen|85.71428571428572
glissen|klissen|85.71428571428572
knikkers|kikkers|87.5
maskers|masker|85.71428571428572
rammelaars|Rammelaars|90.0
speelschijven|Speelschijven|92.3076923076923
kunststijlen|Kunststijlen|91.66666666666666
renaissance|Renaissance|90.9090909090909
Lodewijk XIV-stijl|Lodewijk-XIV-stijl|94.44444444444444
Lodewijk XIV-stijl|Lodewijk-XV-stijl|88.88888888888889
Lodewijk XIV-stijl|Lodewijk XV-stijI|88.88888888888889
Lodewijk XIV-stijl|Lodewijk XVI-stijl|88.88888888888889
Lodewijk XV-stijI|Lodewijk-XV-stijl|88.23529411764706
Lodewijk XV-stijI|Lodewijk XIV-stijl|88.88888888888889
Lodewijk XV-stijI|Lodewijk XVI-stijl|88.88888888888889
Lodewijk XVI-stijl|Lodewijk-XVI-stijl|94.44444444444444
Lodewijk XVI-stijl|Lodewijk-XV-stijl|88.88888888888889
Lodewijk XVI-stijl|Lodewijk XIV-stijl|88.88888888888889
Lodewijk XVI-stijl|Lodewijk XV-stijI|88.88888888888889
neostijlen|Neostijlen|90.0
Willem II gotiek|Willem II-gotiek|93.75
neorenaissance|Neorenaissance|92.85714285714286
chaletstijl|Chaletstijl|90.9090909090909
rationalisme|Nationalisme|91.66666666666666
Americanisme|Amerikanisme|91.66666666666666
expressionisme|Impressionisme|85.71428571428572
Amsterdamse school|Amsterdamse School|94.44444444444444
Art Déco|Art Deco|87.5
Nieuwe Haagse school|Nieuwe Haagse School|95.0
Bossche school|Bossche School|92.85714285714286
modernisme|Modernisme|90.0
brutalisme|Brutalisme|90.0
postmodernisme|Postmodernisme|92.85714285714286
Hollands-classicistische tuinstijl|Frans-classicistische tuinstijl|85.29411764705883
Frans-classicistische tuinstijl|Hollands-classicistische tuinstijl|85.29411764705883
landschapsstijl|Landschapsstijl|93.33333333333333
modernistische tuinstijl|postmodernistische tuinstijl|85.71428571428572
postmodernistische tuinstijl|modernistische tuinstijl|85.71428571428572
paleolithicum|Paleolithicum|92.3076923076923
midden paleolithicum|Midden paleolithicum|95.0
midden paleolithicum|midden neolithicum|85.0
jong paleolithicum|Jong paleolithicum|94.44444444444444
laat paleolithicum A|laat-paleolithicum|85.0
laat paleolithicum A|laat paleolithicum B|95.0
laat paleolithicum A|laat neolithicum A|85.0
laat paleolithicum B|laat-paleolithicum|85.0
laat paleolithicum B|laat paleolithicum A|95.0
laat paleolithicum B|laat neolithicum B|85.0
mesolithicum|Mesolithicum|91.66666666666666
vroeg mesolithicum|Vroeg Mesolithicum|88.88888888888889
vroeg mesolithicum|vroeg neolithicum|88.88888888888889
midden mesolithicum|midden neolithicum|89.47368421052632
laat mesolithicum|laat neolithicum|88.23529411764706
neolithicum|Neolithicum|90.9090909090909
vroeg neolithicum|vroeg mesolithicum|88.88888888888889
vroeg neolithicum|vroeg neolithicum A|89.47368421052632
vroeg neolithicum|vroeg neolithicum B|89.47368421052632
vroeg neolithicum A|vroeg neolithicum|89.47368421052632
vroeg neolithicum A|vroeg neolithicum B|94.73684210526316
vroeg neolithicum B|vroeg neolithicum|89.47368421052632
vroeg neolithicum B|vroeg neolithicum A|94.73684210526316
midden neolithicum|Midden neolithicum|94.44444444444444
midden neolithicum|midden paleolithicum|85.0
midden neolithicum|midden mesolithicum|89.47368421052632
midden neolithicum|midden neolithicum A|90.0
midden neolithicum|midden neolithicum B|90.0
midden neolithicum A|Midden neolithicum|85.0
midden neolithicum A|midden neolithicum|90.0
midden neolithicum A|midden neolithicum B|95.0
midden neolithicum B|Midden neolithicum|85.0
midden neolithicum B|midden neolithicum|90.0
midden neolithicum B|midden neolithicum A|95.0
laat neolithicum|Laat neolithicum|93.75
laat neolithicum|laat mesolithicum|88.23529411764706
laat neolithicum|laat neolithicum A|88.88888888888889
laat neolithicum|laat neolithicum B|88.88888888888889
laat neolithicum A|laat paleolithicum A|85.0
laat neolithicum A|laat neolithicum|88.88888888888889
laat neolithicum A|laat neolithicum B|94.44444444444444
laat neolithicum B|laat paleolithicum B|85.0
laat neolithicum B|laat neolithicum|88.88888888888889
laat neolithicum B|laat neolithicum A|94.44444444444444
bronstijd|Bronstijd|88.88888888888889
vroege bronstijd|Vroege bronstijd|93.75
midden bronstijd|Midden bronstijd|93.75
midden bronstijd|midden bronstijd A|88.88888888888889
midden bronstijd|midden bronstijd B|88.88888888888889
midden bronstijd A|midden bronstijd|88.88888888888889
midden bronstijd A|midden bronstijd B|94.44444444444444
midden bronstijd B|midden bronstijd|88.88888888888889
midden bronstijd B|midden bronstijd A|94.44444444444444
late bronstijd|Late bronstijd|92.85714285714286
vroege ijzertijd|Vroege ijzertijd|93.75
midden ijzertijd|Midden Ijzertijd|87.5
late ijzertijd|Late ijzertijd|92.85714285714286
vroeg Romeinse tijd|Vroeg Romeinse tijd|94.73684210526316
vroeg Romeinse tijd|vroeg Romeinse tijd A|90.47619047619048
vroeg Romeinse tijd|vroeg Romeinse tijd B|90.47619047619048
vroeg Romeinse tijd A|Vroeg Romeinse tijd|85.71428571428572
vroeg Romeinse tijd A|vroeg Romeinse tijd|90.47619047619048
vroeg Romeinse tijd A|vroeg Romeinse tijd B|95.23809523809523
vroeg Romeinse tijd B|Vroeg Romeinse tijd|85.71428571428572
vroeg Romeinse tijd B|vroeg Romeinse tijd|90.47619047619048
vroeg Romeinse tijd B|vroeg Romeinse tijd A|95.23809523809523
midden Romeinse tijd|midden Romeinse tijd A|90.9090909090909
midden Romeinse tijd|midden Romeinse tijd B|90.9090909090909
midden Romeinse tijd A|midden Romeinse tijd|90.9090909090909
midden Romeinse tijd A|midden Romeinse tijd B|95.45454545454545
midden Romeinse tijd B|midden Romeinse tijd|90.9090909090909
midden Romeinse tijd B|midden Romeinse tijd A|95.45454545454545
laat Romeinse tijd|Laat-Romeinse tijd|88.88888888888889
laat Romeinse tijd|laat Romeinse tijd A|90.0
laat Romeinse tijd|laat Romeinse tijd B|90.0
laat Romeinse tijd A|laat Romeinse tijd|90.0
laat Romeinse tijd A|laat Romeinse tijd B|95.0
laat Romeinse tijd B|laat Romeinse tijd|90.0
laat Romeinse tijd B|laat Romeinse tijd A|95.0
vroege middeleeuwen|Vroege Middeleeuwen|89.47368421052632
vroege middeleeuwen|Voege middeleeuwen|89.47368421052632
vroege middeleeuwen|vroege middeleeuwen A|90.47619047619048
vroege middeleeuwen|vroege middeleeuwen B|90.47619047619048
vroege middeleeuwen|vroege middeleeuwen C|90.47619047619048
vroege middeleeuwen|vroege middeleeuwen D|90.47619047619048
vroege middeleeuwen A|vroege middeleeuwen|90.47619047619048
vroege middeleeuwen A|vroege middeleeuwen B|95.23809523809523
vroege middeleeuwen A|vroege middeleeuwen C|95.23809523809523
vroege middeleeuwen A|vroege middeleeuwen D|95.23809523809523
vroege middeleeuwen B|vroege middeleeuwen|90.47619047619048
vroege middeleeuwen B|vroege middeleeuwen A|95.23809523809523
vroege middeleeuwen B|vroege middeleeuwen C|95.23809523809523
vroege middeleeuwen B|vroege middeleeuwen D|95.23809523809523
vroege middeleeuwen C|vroege middeleeuwen|90.47619047619048
vroege middeleeuwen C|vroege middeleeuwen A|95.23809523809523
vroege middeleeuwen C|vroege middeleeuwen B|95.23809523809523
vroege middeleeuwen C|vroege middeleeuwen D|95.23809523809523
vroege middeleeuwen D|vroege middeleeuwen|90.47619047619048
vroege middeleeuwen D|vroege middeleeuwen A|95.23809523809523
vroege middeleeuwen D|vroege middeleeuwen B|95.23809523809523
vroege middeleeuwen D|vroege middeleeuwen C|95.23809523809523
late middeleeuwen|Late middeleeuwen|94.11764705882352
late middeleeuwen|late middeleeuwen A|89.47368421052632
late middeleeuwen|late middeleeuwen B|89.47368421052632
late middeleeuwen A|late middeleeuwen|89.47368421052632
late middeleeuwen A|late middeleeuwen B|94.73684210526316
late middeleeuwen B|late middeleeuwen|89.47368421052632
late middeleeuwen B|late middeleeuwen A|94.73684210526316
Nieuwe Tijd A|Nieuwe Tijd B|92.3076923076923
Nieuwe Tijd A|Nieuwe Tijd C|92.3076923076923
Nieuwe Tijd B|Nieuwe Tijd A|92.3076923076923
Nieuwe Tijd B|Nieuwe Tijd C|92.3076923076923
Nieuwe Tijd C|Nieuwe Tijd A|92.3076923076923
Nieuwe Tijd C|Nieuwe Tijd B|92.3076923076923
zoutproductie|Houtproductie|92.3076923076923
ontwerptekening|ontwerptekeningen|88.23529411764706
technische tekening|Technische tekeningen|85.71428571428572
puibalken|luibalken|88.88888888888889
puibalken|putbalken|88.88888888888889
Stedemaagd|Stedenmaagd|90.9090909090909
Stedenmaagd|Stedemaagd|90.9090909090909
familieportretten|Familieportretten|94.11764705882352
Kasteel|Kanteel|85.71428571428572
bewening|bewoning|87.5
Vroeg stedelijke ontwikkeling|prestedelijke ontwikkeling|86.20689655172413
balustrades|balustrade|90.9090909090909
daklijsten|deklijsten|90.0
gallerijen|galerijen|90.0
hoeken|hoesken|85.71428571428572
erkers|merkers|85.71428571428572
logeergebouwen|logegebouwen|85.71428571428572
gouvernementsgebouwen|Gouvernementsgebouw|85.71428571428572
jongens|jongen|85.71428571428572
groepensportretten|groepsportretten|88.88888888888889
jongen|jongens|85.71428571428572
kantelen|kantdelen|88.88888888888889
wachtershuizen|achterhuizen|85.71428571428572
directeurswoningen|direkteurswoningen|94.44444444444444
Pijlers|Pijler|85.71428571428572
zolders|polders|85.71428571428572
zolders|bolders|85.71428571428572
koralen|kralen|85.71428571428572
goudsmelterijen|goudsmederijen|86.66666666666667
beeldenhouwwerken|beeldhouwwerken|88.23529411764706
beeldhouwwerken|beeldenhouwwerken|88.23529411764706
Hilversumaardewerk|Hilversum aardewerk|94.73684210526316
Hilversumaardewerk|Hilversum-aardewerk|94.73684210526316
Nondestructief onderzoek|Constructief onderzoek|87.5
Huisplattegrond|Huisplattegronden|88.23529411764706
kringgreppel|kringgreppels|92.3076923076923
Type Gasselte B|Type Gasselte A|93.33333333333333
Type Gasselte B|Type Gasselte C1|87.5
Type Gasselte B|Type Gasselte|86.66666666666667
Type Dommelen A2|Type Dommelen A1|93.75
Type Dommelen A2|Type Dommelen H2|93.75
klopsteen|klopstenen|90.0
Type Leesten II|Type Leesten VII|93.75
Type Leesten VII|Type Leesten II|93.75
Type Gasselte A|Type Gasselte B|93.33333333333333
Type Gasselte A|Type Gasselte C1|87.5
Type Gasselte A|Type Gasselte|86.66666666666667
Type Odoorn A|Type Odoorn C|92.3076923076923
karrenspoor|karrespoor|90.9090909090909
Type Doetinchem 1|Type Doetinchem 2|94.11764705882352
Type Doetinchem 2|Type Doetinchem 1|94.11764705882352
Type Odoorn C|Type Odoorn A|92.3076923076923
Type Peelo A|Type Peelo B|91.66666666666666
Type Peelo B|Type Peelo A|91.66666666666666
Type Wijster B|Type Wijster C|92.85714285714286
Type Wijster B|Type Wijster A|92.85714285714286
Type Wijster B|Type Wijster A1|86.66666666666667
Type Wijster C|Type Wijster B|92.85714285714286
Type Wijster C|Type Wijster A|92.85714285714286
Type Wijster C|Type Wijster A1|86.66666666666667
Type Roessingh A|Type Roessingh B|93.75
Type Roessingh B|Type Roessingh A|93.75
Type A1|Type B1|85.71428571428572
Type B1|Type A1|85.71428571428572
Type B1|Type B5|85.71428571428572
Type B1|Type B3|85.71428571428572
Type B1|Type B2|85.71428571428572
Paleolandschap|paleo landschap|86.66666666666667
Type Oss-Ussen 4A|Type Oss-Ussen 4|94.11764705882352
Type Oss-Ussen 4A|Type Oss-Ussen 5|88.23529411764706
schijffibula|schijffibulae|92.3076923076923
Type Gasselte C1|Type Gasselte B|87.5
Type Gasselte C1|Type Gasselte A|87.5
Type Oss 1A|Type Oss 5A|90.9090909090909
Hilversum aardewerk|Hilversumaardewerk|94.73684210526316
Hilversum aardewerk|Hilversum-aardewerk|94.73684210526316
Type Oss-Ussen 4|Type Oss-Ussen 4A|94.11764705882352
Type Oss-Ussen 4|Type Oss-Ussen|87.5
Type Oss-Ussen 4|Type Oss-Ussen 5|93.75
Café-restaurant|café-restaurant|93.33333333333333
Café-restaurant|café-restaurants|87.5
Type H2|Type B2|85.71428571428572
Type B5|Type B1|85.71428571428572
Type B5|Type B3|85.71428571428572
Type B5|Type B2|85.71428571428572
Type B3|Type B1|85.71428571428572
Type B3|Type B5|85.71428571428572
Type B3|Type B2|85.71428571428572
Type B2|Type B1|85.71428571428572
Type B2|Type H2|85.71428571428572
Type B2|Type B5|85.71428571428572
Type B2|Type B3|85.71428571428572
Type Gasselte|Type Gasselte B|86.66666666666667
Type Gasselte|Type Gasselte A|86.66666666666667
Type Oss-Ussen|Type Oss-Ussen 4|87.5
Type Oss-Ussen|Type Oss-Ussen 5|87.5
hermen|thermen|85.71428571428572
Gevelsteen|Gevelstenen|90.9090909090909
Kerkorgel|Kerkorgels|90.0
karrespoor|karrenspoor|90.9090909090909
Type Dommelen A1|Type Dommelen A2|93.75
Type Dommelen A1|Type Dommelen H2|87.5
Type Wijster A|Type Wijster B|92.85714285714286
Type Wijster A|Type Wijster C|92.85714285714286
Type Wijster A|Type Wijster A1|93.33333333333333
cultusplaats|cultusplaatsen|85.71428571428572
Type Oss-Ussen 5|Type Oss-Ussen 4A|88.23529411764706
Type Oss-Ussen 5|Type Oss-Ussen 4|93.75
Type Oss-Ussen 5|Type Oss-Ussen|87.5
Hilversum-aardewerk|Hilversumaardewerk|94.73684210526316
Hilversum-aardewerk|Hilversum aardewerk|94.73684210526316
Type Oss 5A|Type Oss 1A|90.9090909090909
Type Oss 8|Type Oss 9|90.0
Type Oss 9|Type Oss 8|90.0
kinkerwegen|klinkerwegen|91.66666666666666
Type Wijster A1|Type Wijster B|86.66666666666667
Type Wijster A1|Type Wijster C|86.66666666666667
Type Wijster A1|Type Wijster A|93.33333333333333
Type Dommelen H2|Type Dommelen A2|93.75
Type Dommelen H2|Type Dommelen A1|87.5
niet opgehoogde nederzetting zonder stedelijk karakter|Nietopgehoogde nederzetting zonder stedelijk karakter|96.2962962962963
niet opgehoogde, individuele huisplaats|Nietopgehoogde, individuele huisplaats|94.87179487179486
windmolen|windmolens|90.0
houtwinning|Zoutwinning|90.9090909090909
aardwerk|aardewerk|88.88888888888889
Nietopgehoogde nederzetting zonder stedelijk karakter|niet opgehoogde nederzetting zonder stedelijk karakter|96.2962962962963
Nietopgehoogde, individuele huisplaats|niet opgehoogde, individuele huisplaats|94.87179487179486
schoolgebouwen|schoolgebouw|85.71428571428572
vaartuigen|vaarttuigen|90.9090909090909
schildering op steenachtige ondergronden|schildering op metaalachtige ondergronden|87.8048780487805
paleo landschap|Paleolandschap|86.66666666666667
Warenhuis|Wagenhuis|88.88888888888889
manuscripten. manuscripten met miniaturen. gei͏̈llumineerde handschriften|manuscripten. manuscripten met miniaturen. geïlumineerde handschriften|94.52054794520548
Landschapspark|Landschapsparken|87.5
hallenhuisboerderijn|hallehuisboerderij|90.0
hallenhuisboerderijn|Hallenhuisboerderij|90.0
kunstenaarskolonies|Kunstenaarskolonies|94.73684210526316
schildering op metaalachtige ondergronden|schildering op steenachtige ondergronden|87.8048780487805
rijengrafveld|rijengrafvelden|86.66666666666667
Reproductie. Kopie͏̈ren.  Maken van getrouwe kopie, replica's, afgietsels|Reproductie. Kopieën.  Maken van getrouwe kopie, replica's, afgietsels|94.52054794520548
tuinarcheologisch onderzoek|Geo-archeologisch onderzoek|85.18518518518519
landart|land art|87.5
Landschapsarchitect|landschapsarchitecten|85.71428571428572
