Term in CSV|Other Term in CSV|Percentage Match
schachtgebouwen|wachtgebouwen|80.0
slachthuizen|wachthuizen|83.33333333333334
slachthuizen|lichthuizen|83.33333333333334
werfgebouwen|Kerkgebouwen|83.33333333333334
nutsgebouwen|nutsgebouw|83.33333333333334
elektriciteitscentrales|elektriciteitscentrale|95.65217391304348
elektriciteitscentrales|Electriciteitscentrale|86.95652173913044
filtergebouwen|filtergebouw|85.71428571428572
gashouders|gashouder|90.0
hoogspanningsmasten|hoogspanningsmast|89.47368421052632
pompstations|pompstation|91.66666666666666
pompstations|kopstations|83.33333333333334
watertorens|watermolens|81.81818181818181
kleuterscholen|peuterscholen|85.71428571428572
hoekscholen|hogescholen|81.81818181818181
hogescholen|hoekscholen|81.81818181818181
conservatoria|conservatorium|85.71428571428572
conservatoria|observatoria|84.61538461538461
huishoudscholen|huishoudschool|80.0
LOM-scholen|ULO-scholen|81.81818181818181
lyceums|lyceum|85.71428571428572
MULO-scholen|ULO-scholen|91.66666666666666
Middelbare scholen|Middelbare school|83.33333333333334
atheneums|atheneum|88.88888888888889
gymnasiums|gymnasium|90.0
openluchtscholen|openluchtschool|81.25
peuterscholen|kleuterscholen|85.71428571428572
polytechnische scholen|technische scholen|81.81818181818181
seminaries|Seminarie|80.0
technische hogescholen|technische scholen|81.81818181818181
ULO-scholen|LOM-scholen|81.81818181818181
ULO-scholen|MULO-scholen|91.66666666666666
technische scholen|technische school|83.33333333333334
technische scholen|polytechnische scholen|81.81818181818181
technische scholen|technische hogescholen|81.81818181818181
botenhuizen|bovenhuizen|90.9090909090909
botenhuizen|Zodenhuizen|81.81818181818181
bulkinrichtingen|Bakinrichtingen|81.25
bulkinrichtingen|badinrichtingen|81.25
bulkinrichtingen|melkinrichtingen|87.5
garages|garage|85.71428571428572
parkeergarages|parkeergarage|92.85714285714286
koelhuizen|tolhuizen|80.0
koelhuizen|koelkuipen|80.0
koelhuizen|ketelhuizen|81.81818181818181
koelhuizen|dolhuizen|80.0
kolenbunkers|kolenbunker|91.66666666666666
goederenloodsen|goederenloods|86.66666666666667
goederenloodsen|roedenloodsen|80.0
houtloodsen|houtloods|81.81818181818181
rijtuigenloodsen|rijtuigenloods|87.5
schepenloodsen|sloepenloodsen|85.71428571428572
sloepenloodsen|schepenloodsen|85.71428571428572
magazijnen|magazijn|80.0
remises|remise|85.71428571428572
rijwielstallingen|rijwielstalling|88.23529411764706
aardappelschuren|aardappelschuur|81.25
baanschuren|Paalschuren|81.81818181818181
baanschuren|zaagschuren|81.81818181818181
baanschuren|graanschuren|83.33333333333334
droogschuren|Droogscheuren|84.61538461538461
graanschuren|baanschuren|83.33333333333334
hooischuren|koolschuren|81.81818181818181
hooischuren|pootschuren|81.81818181818181
kiemschuren|uienschuren|81.81818181818181
koolschuren|hooischuren|81.81818181818181
koolschuren|pootschuren|81.81818181818181
pootschuren|hooischuren|81.81818181818181
pootschuren|koolschuren|81.81818181818181
tiendschuren|uienschuren|83.33333333333334
uienschuren|kiemschuren|81.81818181818181
uienschuren|tiendschuren|83.33333333333334
Zeeuwse schuren|Zeeuwse schuur|80.0
stallingen|Stellingen|80.0
stallingen|stellingen|90.0
stallingen|stelringen|80.0
takels|takel|83.33333333333334
takels|tafels|83.33333333333334
vemen|veren|80.0
overheidsgebouwen|Overheidsgebouwen|94.11764705882352
overheidsgebouwen|nijverheidsgebouwen|84.21052631578947
brandspuithuisjes|brandspuithuisje|94.11764705882352
politiebureaus|politiebureau|92.85714285714286
spuithuizen|spuisluizen|81.81818181818181
spuithuizen|spuihuizen|90.9090909090909
spuithuizen|spinhuizen|81.81818181818181
spuithuizen|kruithuizen|81.81818181818181
spuithuizen|gruithuizen|81.81818181818181
telefooncentrales|telefooncentrale|94.11764705882352
telegraafkantoren|telegraafkantoor|82.35294117647058
recreatiegebouwen|recreatiegebieden|82.35294117647058
badinrichtingen|Bakinrichtingen|86.66666666666667
badinrichtingen|Maalinrichtingen|81.25
badinrichtingen|bulkinrichtingen|81.25
badinrichtingen|losinrichtingen|80.0
clubhuizen|blushuizen|80.0
danshuizen|Landhuizen|80.0
danshuizen|dinghuizen|80.0
danshuizen|damsluizen|80.0
danshuizen|landhuizen|80.0
paviljoenen|paviljoen|81.81818181818181
dierenparken|dierenpark|83.33333333333334
dierentuinen|dierentuin|83.33333333333334
dierentuinen|boerentuinen|83.33333333333334
kinderboerderijen|kinderboerderij|88.23529411764706
kinderboerderijen|polderboerderijen|82.35294117647058
speelterreinen|kasteelterreinen|81.25
speelplaatsen|speelplaats|84.61538461538461
speeltuinen|speeltuin|81.81818181818181
vakantieoorden|vakantieoord|85.71428571428572
campings|camping|87.5
wandelpieren|bandelieren|83.33333333333334
wielerbanen|wielerbaan|81.81818181818181
bedevaartkapellen|bedevaartkapel|82.35294117647058
bidkapellen|zijkapellen|81.81818181818181
kloosterkapellen|kloosterkapel|81.25
bedevaartskerken|bedevaartskerk|87.5
kapittelkerken|kapittelkerk|85.71428571428572
kloosterkerken|kloosterterrein|80.0
abdijkerken|abdijkerk|81.81818181818181
noodkerken|noodkerk|80.0
huiskerken|huiskerk|80.0
huiskerken|kruiskerken|81.81818181818181
huiskerken|huisweren|80.0
schuurkerken|schuurkerk|83.33333333333334
schuurkerken|schuilkerken|83.33333333333334
schuurkerken|schuurbergen|83.33333333333334
zolderkerken|zolderkerk|83.33333333333334
basilieken|basiliek|80.0
kruisbasilieken|kruisbasiliek|86.66666666666667
pseudobasilieken|pseudobasiliek|87.5
kruiskerken|kruiswerken|90.9090909090909
kruiskerken|kruiwerken|81.81818181818181
kruiskerken|huiskerken|81.81818181818181
hallekerken|hallekerk|81.81818181818181
zaalkerken|zaalkerk|80.0
zaalkerken|paalwerken|80.0
zaalkerken|maalwerken|80.0
zaalkerken|zaagwerken|80.0
moskeeen|moskeeën|87.5
Kloosters|kloosters|88.88888888888889
Augustijnenkloosters|Augustinessenkloosters|81.81818181818181
Augustinessenkloosters|Augustijnenkloosters|81.81818181818181
karmelietenkloosters|karmelitessenkloosters|86.36363636363636
karmelitessenkloosters|karmelietenkloosters|86.36363636363636
minderbroederkloosters|minderbroederklooster|95.45454545454545
sportgebouwen|sportgebouw|84.61538461538461
sportgebouwen|poortgebouwen|84.61538461538461
gymnastiekzalen|gymnastiekzaal|80.0
kaatsbanen|kaatsballen|81.81818181818181
kegelbanen|kegelbaan|80.0
maneges|manege|85.71428571428572
roeibanen|roeispanen|80.0
sportzalen|portalen|80.0
sportzalen|sporthallen|81.81818181818181
stadions|stadion|87.5
stadions|stations|87.5
tennisbanen|tennisbaan|81.81818181818181
visvijvers|visvijver|90.0
abris|absis|80.0
hangars|hangar|85.71428571428572
hangars|hangers|85.71428571428572
perrons|perron|85.71428571428572
perronoverkappingen|perronoverkapping|89.47368421052632
seinhuizen|steenhuizen|81.81818181818181
seinhuizen|tuinhuizen|80.0
seinhuizen|spinhuizen|90.0
spoorweggebouwen|Spoorweggebouw|81.25
stations|stadions|87.5
bootstations|Vlootstations|84.61538461538461
busstations|busstation|90.9090909090909
kopstations|pompstations|83.33333333333334
metrostations|metrostation|92.3076923076923
tramstations|tramstation|91.66666666666666
stationsoverkappingen|stationsoverkapping|90.47619047619048
veerhuizen|weeshuizen|80.0
veerhuizen|Leemhuizen|80.0
veerhuizen|eethuizen|80.0
veerhuizen|keurhuizen|80.0
veerhuizen|voorhuizen|80.0
schuttersputten|schuttersput|80.0
burchten|Burchten|87.5
voorburchten|voorburcht|83.33333333333334
ringburchten|ringburcht|83.33333333333334
waterburchten|waterburcht|84.61538461538461
donjons|donjon|85.71428571428572
torenforten|torenfort|81.81818181818181
torenforten|torenkotten|81.81818181818181
betonkazematten|kanonkazematten|80.0
kanonkazematten|betonkazematten|80.0
linies|linie|83.33333333333334
sappen|Kappen|83.33333333333334
sappen|kappen|83.33333333333334
sappen|lappen|83.33333333333334
omwallingen|omwalling|81.81818181818181
palissades|Palissade|80.0
palissades|Palissades|90.0
palissades|palissaden|90.0
kringstellingen|kringstelling|86.66666666666667
versperringen|wegversperringen|81.25
wegversperringen|versperringen|81.25
vestingen|Vestingen|88.88888888888889
verenigingsgebouwen|verenigingsgebouw|89.47368421052632
verenigingsgebouwen|vakverenigingsgebouwen|86.36363636363636
verenigingsgebouwen|verzorgingsgebouwen|84.21052631578947
buurthuizen|muurhuizen|81.81818181818181
dorpscentra|dorpscentrum|83.33333333333334
gemeenschapshuizen|gemeenschapshuis|83.33333333333334
logegebouwen|logeergebouwen|85.71428571428572
patronaatsgebouwen|patronaatsgebouw|88.88888888888889
vakverenigingsgebouwen|verenigingsgebouwen|86.36363636363636
doelen|dollen|83.33333333333334
zakkendragershuizen|zakkendragershuis|84.21052631578947
verzorgingsgebouwen|verenigingsgebouwen|84.21052631578947
badhuizen|Landhuizen|80.0
badhuizen|bakhuizen|88.88888888888889
badhuizen|landhuizen|80.0
consultatiebureaus|consultatiebureau|94.44444444444444
gezondheidskolonien|gezondheidskolonie|94.73684210526316
hospitium|hospitiums|90.0
kraamklinieken|kraamkliniek|85.71428571428572
kuuroorden|kuuroord|80.0
herstellingsoorden|herstellingsoord|88.88888888888889
revalidatiecentra|revalidatiecentrum|88.88888888888889
sanatoria|sanatorium|80.0
Tbc-huisjes|Tbc-huisje|90.9090909090909
armenhuizen|Warenhuizen|81.81818181818181
armenhuizen|warenhuizen|81.81818181818181
aalmoezeniershuizen|aalmoezeniershuis|84.21052631578947
huiszittenhuizen|huiszittenhuis|81.25
bejaardentehuizen|bejaardentehuis|82.35294117647058
vrijwoningen|vrijwoning|83.33333333333334
oogziekenhuizen|ziekenhuizen|80.0
pesthuizen|gasthuizen|80.0
pesthuizen|pothuizen|80.0
pesthuizen|eethuizen|80.0
psychiatrische inrichtingen|psychiatrische inrichting|92.5925925925926
dolhuizen|tolhuizen|88.88888888888889
dolhuizen|koelhuizen|80.0
waterbouwkundige werken|wegenbouwkundige werken|86.95652173913044
vuurtorens|vuurtoren|90.0
vuurtorens|muurtoren|80.0
vuurtorens|muurtorens|90.0
dijken|dikken|83.33333333333334
dijken|lijken|83.33333333333334
dijken|wijken|83.33333333333334
dijken|dirken|83.33333333333334
veendijken|Veenlijken|80.0
veendijken|zeedijken|80.0
zeedijken|veendijken|80.0
damsluizen|danshuizen|80.0
damsluizen|doksluizen|80.0
plofsluizen|lossluizen|81.81818181818181
lossluizen|plofsluizen|81.81818181818181
lossluizen|doksluizen|80.0
scheepsvaartsluizen|scheepvaarthuizen|84.21052631578947
drielingsluizen|driewegsluizen|80.0
drielingsluizen|tweelingsluizen|80.0
driewegsluizen|drielingsluizen|80.0
dubbelkerende kanaalsluizen|dubbelkerende keersluizen|81.4814814814815
ketelsluizen|ketelhuizen|83.33333333333334
ketelsluizen|keersluizen|83.33333333333334
ketelsluizen|hevelsluizen|83.33333333333334
steeksluizen|steekluiken|83.33333333333334
tweelingsluizen|drielingsluizen|80.0
drietrapssluizen|tweetrapssluizen|81.25
tweetrapssluizen|drietrapssluizen|81.25
stroomsluizen|stroombuizen|84.61538461538461
keersluizen|ketelsluizen|83.33333333333334
keersluizen|kokersluizen|83.33333333333334
kokersluizen|keersluizen|83.33333333333334
hevelsluizen|ketelsluizen|83.33333333333334
wachtsluizen|wachthuizen|83.33333333333334
coupuren|coupure|87.5
doksluizen|damsluizen|80.0
doksluizen|lossluizen|80.0
dubbelkerende keersluizen|dubbelkerende kanaalsluizen|81.4814814814815
veldsluizen|veldkruizen|81.81818181818181
zeeweringen|zeewering|81.81818181818181
wegenbouwkundige werken|waterbouwkundige werken|86.95652173913044
balkbruggen|valbruggen|81.81818181818181
trogbruggen|boogbruggen|81.81818181818181
trogbruggen|rolbruggen|81.81818181818181
trogbruggen|tolbruggen|81.81818181818181
basculebruggen|rolbasculebruggen|82.35294117647058
boogbruggen|trogbruggen|81.81818181818181
verstijfde staafboogbruggen|verstijfde staafboogbrug|88.88888888888889
draaibruggen|kraanbruggen|83.33333333333334
draaivonders|draaivlonders|92.3076923076923
doorlaatbruggen|doorlaatbrug|80.0
doorlaatbruggen|oorgatbruggen|80.0
hefbruggen|veebruggen|80.0
schoorbruggen|spoorbruggen|84.61538461538461
kraanarmbruggen|kraanbruggen|80.0
kraanbruggen|draaibruggen|83.33333333333334
kraanbruggen|kraanarmbruggen|80.0
oorgatbruggen|doorlaatbruggen|80.0
plofbruggen|vlotbruggen|81.81818181818181
pontbruggen|Fortbruggen|81.81818181818181
pontbruggen|pontonbruggen|84.61538461538461
pontonbruggen|pontbruggen|84.61538461538461
rolbasculebruggen|rolbasculebrug|82.35294117647058
rolbasculebruggen|basculebruggen|82.35294117647058
rolbruggen|trogbruggen|81.81818181818181
rolbruggen|tolbruggen|90.0
rolbruggen|valbruggen|80.0
rolbruggen|koebruggen|80.0
spoorbruggen|schoorbruggen|84.61538461538461
tillen|sillen|83.33333333333334
tillen|billen|83.33333333333334
tillen|tollen|83.33333333333334
tolbruggen|trogbruggen|81.81818181818181
tolbruggen|rolbruggen|90.0
tolbruggen|tuibruggen|80.0
tolbruggen|valbruggen|80.0
tolbruggen|koebruggen|80.0
tuibruggen|tolbruggen|80.0
valbruggen|balkbruggen|81.81818181818181
valbruggen|rolbruggen|80.0
valbruggen|tolbruggen|80.0
valbruggen|veebruggen|80.0
veebruggen|weegbruggen|81.81818181818181
veebruggen|hefbruggen|80.0
veebruggen|valbruggen|80.0
veebruggen|veenbruggen|90.9090909090909
veebruggen|koebruggen|80.0
verkeersbruggen|verkeersbrug|80.0
vlotbruggen|plofbruggen|81.81818181818181
voetgangersbruggen|voetgangersbrug|83.33333333333334
paden|Kaden|80.0
paden|palen|80.0
paden|naden|80.0
jaagpaden|jaagpalen|88.88888888888889
stegen|steken|83.33333333333334
stegen|steen|83.33333333333334
stegen|stelen|83.33333333333334
stegen|stenen|83.33333333333334
stegen|stengen|85.71428571428572
straten|staten|85.71428571428572
keistraten|kistramen|80.0
tunnels|tunnel|85.71428571428572
wijken|lijken|83.33333333333334
wijken|wieken|83.33333333333334
wijken|dijken|83.33333333333334
betonwegen|betonweg|80.0
klinkerwegen|kinkerwegen|91.66666666666666
landwegen|landweren|88.88888888888889
Napoleonswegen|Napoleonshoeden|80.0
veenbruggen|steenbruggen|83.33333333333334
veenbruggen|weegbruggen|81.81818181818181
veenbruggen|veebruggen|90.9090909090909
wetenschapsgebouwen|gezantschapsgebouwen|80.0
laboratoria|laboratorium|83.33333333333334
observatoria|observatorium|84.61538461538461
observatoria|conservatoria|84.61538461538461
sterrenwachten|sterrenwacht|85.71428571428572
theatrum anatomica|theatrum anatomicum|89.47368421052632
weerstation|Meetstation|81.81818181818181
Winkels|winkels|85.71428571428572
Winkels|inkels|85.71428571428572
bakkerswinkels|bakkerswinkel|92.85714285714286
drogisterijen|drogisterij|84.61538461538461
juwelierswinkels|poelierswinkels|81.25
kledingzaken|kledinghaken|91.66666666666666
melkinrichtingen|Bakinrichtingen|81.25
melkinrichtingen|bulkinrichtingen|87.5
melkwinkels|melkwinkel|90.9090909090909
poelierswinkels|juwelierswinkels|81.25
sigarenwinkels|sigarenwinkel|92.85714285714286
supermarkten|supermarkt|83.33333333333334
tabakswinkels|tabakswinkel|92.3076923076923
winkelgalerijen|winkelgalerij|86.66666666666667
winkelpassages|winkelpassage|92.85714285714286
winkelpuien|winkelpui|81.81818181818181
flatgebouwen|flatgebouw|83.33333333333334
appartementen|departementen|84.61538461538461
abtswoningen|ambtswoningen|92.3076923076923
ambtswoningen|abtswoningen|92.3076923076923
baanwachterswoningen|havenwachterswoningen|85.71428571428572
baanwachterswoningen|boswachterswoningen|85.0
baanwachterswoningen|brugwachterswoningen|85.0
baanwachterswoningen|seinwachterswoningen|85.0
bakenmeesterswoningen|bovenmeesterswoningen|90.47619047619048
bakenmeesterswoningen|havenmeesterswoningen|90.47619047619048
bakenmeesterswoningen|marktmeesterswoningen|80.95238095238095
boswachterswoningen|baanwachterswoningen|85.0
boswachterswoningen|brugwachterswoningen|85.0
boswachterswoningen|seinwachterswoningen|80.0
boswachterswoningen|sluiswachterswoningen|80.95238095238095
bovenmeesterswoningen|bakenmeesterswoningen|90.47619047619048
bovenmeesterswoningen|havenmeesterswoningen|90.47619047619048
brugwachterswoningen|brugwachterswoning|90.0
brugwachterswoningen|baanwachterswoningen|85.0
brugwachterswoningen|boswachterswoningen|85.0
brugwachterswoningen|seinwachterswoningen|80.0
brugwachterswoningen|sluiswachterswoningen|80.95238095238095
cipierswoningen|looierswoningen|80.0
direkteurswoningen|directeurswoningen|94.44444444444444
dokterswoningen|dokterswoning|86.66666666666667
dokterswoningen|kosterswoningen|86.66666666666667
dokterswoningen|looierswoningen|80.0
doodgraverswoningen|doodgraverswoning|89.47368421052632
havenmeesterswoningen|havenwachterswoningen|80.95238095238095
havenmeesterswoningen|bakenmeesterswoningen|90.47619047619048
havenmeesterswoningen|bovenmeesterswoningen|90.47619047619048
havenmeesterswoningen|marktmeesterswoningen|80.95238095238095
kooikerswoningen|kosterswoningen|81.25
kooikerswoningen|kwekerswoningen|81.25
kooikerswoningen|looierswoningen|87.5
kosterswoningen|kosterswoning|86.66666666666667
kosterswoningen|dokterswoningen|86.66666666666667
kosterswoningen|kooikerswoningen|81.25
kosterswoningen|kwekerswoningen|80.0
kosterswoningen|looierswoningen|80.0
lichtwachterswoningen|lichtwachterswoning|90.47619047619048
marktmeesterswoningen|bakenmeesterswoningen|80.95238095238095
marktmeesterswoningen|havenmeesterswoningen|80.95238095238095
molenaarshuizen|molenaarshuis|80.0
molenaarshuizen|molenaarsgazen|80.0
molenaarswoningen|molenaarswoning|88.23529411764706
onderwijzerswoningen|onderwijzerswoning|90.0
pastorieën|pastorie|80.0
pastorieën|Pastorieën|90.0
bisschoppelijk paleizen|Bisschoppelijk paleis|82.6086956521739
proosdijen|proosdij|80.0
poortierswoningen|portierswoning|82.35294117647058
poortierswoningen|looierswoningen|82.35294117647058
seinwachterswoningen|havenwachterswoningen|80.95238095238095
seinwachterswoningen|baanwachterswoningen|85.0
seinwachterswoningen|boswachterswoningen|80.0
seinwachterswoningen|brugwachterswoningen|80.0
seinwachterswoningen|sluiswachterswoningen|85.71428571428572
sluismeesterswoningen|sluiswachterswoningen|80.95238095238095
sluiswachterswoningen|sluiswachterswoning|90.47619047619048
sluiswachterswoningen|boswachterswoningen|80.95238095238095
sluiswachterswoningen|brugwachterswoningen|80.95238095238095
sluiswachterswoningen|seinwachterswoningen|85.71428571428572
sluiswachterswoningen|sluismeesterswoningen|80.95238095238095
vuurtorenwachterswoningen|vuurtorenwachtershuizen|80.0
arbeiderswoningen|arbeiderswoning|88.23529411764706
arbeiderswoningen|Arbeidswoningen|82.35294117647058
arbeiderswoningen|landarbeiderswoningen|80.95238095238095
kwekerswoningen|kwekerswoning|86.66666666666667
kwekerswoningen|kooikerswoningen|81.25
kwekerswoningen|kosterswoningen|80.0
landarbeiderswoningen|landarbeiderswoning|90.47619047619048
landarbeiderswoningen|arbeiderswoningen|80.95238095238095
looierswoningen|cipierswoningen|80.0
looierswoningen|dokterswoningen|80.0
looierswoningen|kooikerswoningen|87.5
looierswoningen|kosterswoningen|80.0
looierswoningen|poortierswoningen|82.35294117647058
mijnwerkerswoningen|mijnwerkerswoning|89.47368421052632
atelierwoningen|atelierwoning|86.66666666666667
atelierwoningen|kelderwoningen|80.0
achterhuizen|wachtershuizen|85.71428571428572
bejaardenwoningen|bejaardenwoning|88.23529411764706
bovenhuizen|botenhuizen|90.9090909090909
bovenhuizen|Zodenhuizen|81.81818181818181
bungalows|bungalow|88.88888888888889
duplexwoningen|duplexwoning|85.71428571428572
eengezinshuizen|meergezinshuizen|87.5
eengezinswoningen|eengezinswoning|88.23529411764706
eengezinswoningen|Eensgezinswoningen|88.88888888888889
etagewoningen|etagewoning|84.61538461538461
blokhutten|blokhuizen|80.0
kelderwoningen|atelierwoningen|80.0
kolonistenwoningen|kolonistenwoning|88.88888888888889
meergezinshuizen|eengezinshuizen|87.5
muurhuizen|keurhuizen|80.0
muurhuizen|mouthuizen|80.0
muurhuizen|buurthuizen|81.81818181818181
noodwoningen|noodwoning|83.33333333333334
onderhuizen|polderhuizen|83.33333333333334
patiowoningen|patiowoning|84.61538461538461
rentenierswoningen|perkenierswoningen|83.33333333333334
studentenhuizen|studentenhuis|80.0
vervenerswoningen|perkenierswoningen|83.33333333333334
stadsvilla's|stadsvilla|83.33333333333334
woonboerderijen|woonboerderij|86.66666666666667
woonboerderijen|duinboerderijen|80.0
doorzonwoningen|doorzonwoning|86.66666666666667
woonkuilen|rootkuilen|80.0
buitenplaatsen|Buitenplaatsen|92.85714285714286
jachtsloten|jachtslot|81.81818181818181
lustsloten|lustslot|80.0
lustsloten|mastsloten|80.0
landhuizen|Landhuizen|90.0
landhuizen|danshuizen|80.0
landhuizen|badhuizen|80.0
staten|staken|83.33333333333334
staten|staven|83.33333333333334
staten|stalen|83.33333333333334
staten|straten|85.71428571428572
stinzen|stinsen|85.71428571428572
stinzen|Stinzen|85.71428571428572
wolkenkrabbers|wolkenkrabber|92.85714285714286
woonkazernes|woonkazerne|91.66666666666666
woontorens|Woontoren|80.0
woontorens|woonmolens|80.0
bouwonderdelen|Gebouwonderdelen|87.5
bouwonderdelen|boekonderdelen|85.71428571428572
aardappelkelders|aardappelkelder|93.75
bakspiekers|bakspieker|90.9090909090909
bovenkamers|molenkamers|81.81818181818181
kaakbergen|kapbergen|80.0
kaakbergen|zaadbergen|80.0
melkkelders|Melkkelder|81.81818181818181
spijkers|spiekers|87.5
tassen|Kassen|83.33333333333334
tassen|gassen|83.33333333333334
tassen|lassen|83.33333333333334
tassen|passen|83.33333333333334
tassen|kassen|83.33333333333334
tassen|bassen|83.33333333333334
tassen|assen|83.33333333333334
baarhuisjes|baarhuisje|90.9090909090909
beenderhuizen|eendenhuizen|84.61538461538461
beenderhuizen|beenderkuilen|84.61538461538461
duivelsroosters|duivelsrooster|93.33333333333333
zustergraven|Ruitergraven|83.33333333333334
grafhekken|grafteken|80.0
grafhekken|grafzerken|80.0
grafhekken|grafperken|80.0
grafkruizen|Grafkruisen|81.81818181818181
grafkruizen|grafkuilen|81.81818181818181
mausolea|Mausolea|87.5
grafperken|grafteken|80.0
grafperken|grafzerken|90.0
grafperken|grafhekken|80.0
graftekens|grafteken|90.0
sarcofagen|Sarcofagen|90.0
kruisbeelden|kruisbeeld|83.33333333333334
rouwborden|Rouwborden|90.0
rouwborden|rouwbord|80.0
fabriekspoorten|fabriekspoort|86.66666666666667
fabrieksschoorstenen|fabrieksschoorsteen|95.0
hallen|wallen|83.33333333333334
hallen|halsen|83.33333333333334
hallen|halzen|83.33333333333334
hallen|hellen|83.33333333333334
hallen|pallen|83.33333333333334
hallen|vallen|83.33333333333334
hallen|mallen|83.33333333333334
hallen|ballen|83.33333333333334
evenementenhallen|evenementenhal|82.35294117647058
sporthallen|sportzalen|81.81818181818181
vleeshallen|veestallen|81.81818181818181
vleeshallen|vleeshaken|81.81818181818181
kasteelpoorten|kasteelpoort|85.71428571428572
hoektorens|hoektoren|90.0
hoektorens|heftorens|80.0
hoektorens|koeltorens|80.0
traptorens|traptoren|90.0
traptorens|tractoren|80.0
gecreneleerde muren|gecrenelleerde muren|95.0
ovens|oven|80.0
ovens|Ovens|80.0
steenovens|steenoven|90.0
steenovens|steenoren|80.0
veldovens|veldoven|88.88888888888889
roepstoelen|roepsteen|81.81818181818181
roepstoelen|klepstoelen|81.81818181818181
slijpmolen|Slijkmolen|80.0
speelwerken|pelwerken|81.81818181818181
stoommachines|stoommachine|92.3076923076923
tribunes|tribune|87.5
travaljes|travalje|88.88888888888889
uurwerken|Uurwerken|88.88888888888889
ventilatietorens|ventilatiemolens|87.5
voorhuizen|Boothuizen|80.0
voorhuizen|Rookhuizen|80.0
voorhuizen|hooihuizen|80.0
voorhuizen|veerhuizen|80.0
dooptuin|dooptuinen|80.0
sacramentsnis|sacramentshuis|85.71428571428572
bimas|bima|80.0
calvariebergen|calvarieberg|85.71428571428572
consistories|consistorie|91.66666666666666
crypten|Krypten|85.71428571428572
dakruiters|dakruiter|90.0
dooptuinen|dooptuin|80.0
ingangsportalen|ingangsportaal|80.0
zijkapellen|bidkapellen|81.81818181818181
klokhuizen|Rookhuizen|80.0
klokhuizen|blokhuizen|90.0
koren|Toren|80.0
koren|boren|80.0
koren|oren|80.0
koren|toren|80.0
koren|karen|80.0
koren|konen|80.0
koren|korren|83.33333333333334
kooromgangen|kooromgang|83.33333333333334
kruiswegstaties|Kruiswegstatie|86.66666666666667
kruiswegstaties|kruiswegstatie|93.33333333333333
middenschepen|middelscheien|84.61538461538461
sacristieen|sacristie|81.81818181818181
sacristieen|sacristiebel|83.33333333333334
sIagklokken|slagblokken|81.81818181818181
transepten|transept|80.0
vieringtorens|vieringtoren|92.3076923076923
westwerken|westwerk|80.0
westwerken|Netwerken|80.0
herenbanken|kerkenbanken|83.33333333333334
klokkestoelen|klokkestoel|84.61538461538461
klokkestoelen|klokkenstoelen|92.85714285714286
koorbanken|Koorbanken|90.0
koorhekken|voordekken|80.0
dormitoria|dormitorium|81.81818181818181
hospitiums|hospitium|90.0
kloostergangen|kloostergang|85.71428571428572
kloosterhoven|kloosterhouten|85.71428571428572
kloosterpoorten|kloosterorden|80.0
kloosterpoorten|kloosterhouten|80.0
refters|refter|85.71428571428572
barbacanes|barbacane|90.0
barbacanes|sarbacanes|90.0
machicouIissen|machicoullissen|86.66666666666667
batterijen|bakkerijen|80.0
banken|balken|83.33333333333334
banken|banden|83.33333333333334
banken|barken|83.33333333333334
bermen|termen|83.33333333333334
bermen|beren|83.33333333333334
bermen|hermen|83.33333333333334
borstweringen|borstwering|84.61538461538461
buitenwerken|buitenwerk|83.33333333333334
hoornwerken|voorwerken|81.81818181818181
lunetten|cunetten|87.5
ravelijnen|ravellijnen|90.9090909090909
contrescarpes|contrescarp|84.61538461538461
cremaillères|cremaillièren|84.61538461538461
enveloppen|enveloppe|90.0
gecrenelleerde muren|gecreneleerde muren|95.0
geschuttorens|geschutstoren|84.61538461538461
kelen|welen|80.0
kelen|kepen|80.0
kelen|kielen|83.33333333333334
kelen|kelken|83.33333333333334
lanceerinrichtingen|lanceerinrichting|89.47368421052632
machicoullissen|machicouIissen|86.66666666666667
mijngangen|ingangen|80.0
mijnkamers|Dienkamers|80.0
poternes|poterne|87.5
ravellijnen|ravelijnen|90.9090909090909
retranchementen|retranchement|86.66666666666667
sarbacanes|barbacane|80.0
sarbacanes|barbacanes|90.0
stekelvarkens|stekelvarken|92.3076923076923
sorties|sortie|85.71428571428572
taluds|talud|83.33333333333334
tenailles|tenaillons|80.0
tenaillons|medaillons|80.0
tenaillons|tenailles|80.0
voorwallen|voorkalven|80.0
voorwerken|roerwerken|80.0
voorwerken|hoornwerken|81.81818181818181
voorwerken|voordekken|80.0
waterbouwkundige werken onderdelen|wegenbouwkundige werken onderdelen|91.17647058823529
bedieningsmechanismen|bewegingsmechanismen|85.71428571428572
caponnières|caponniëre|81.81818181818181
caponnières|Savonnières|81.81818181818181
havenlichten|bovenlichten|83.33333333333334
jaagpalen|jaagpaden|88.88888888888889
roerkleppen|remkleppen|81.81818181818181
tolkleppen|loskleppen|80.0
lichthuizen|wachthuizen|81.81818181818181
lichthuizen|rechthuizen|81.81818181818181
lichthuizen|tuchthuizen|81.81818181818181
lichthuizen|slachthuizen|83.33333333333334
lichtopstanden|lichtopstand|85.71428571428572
losinrichtingen|Bakinrichtingen|80.0
losinrichtingen|badinrichtingen|80.0
scheepsliften|scheepslift|84.61538461538461
wielschuiven|wielschijven|83.33333333333334
sluisdeuren|sluisdeur|81.81818181818181
sluisdeuren|spuideuren|81.81818181818181
buitendeuren|buitendeur|83.33333333333334
